,0
14194,0
14195,1
14196,0
14197,0
14198,0
14199,0
14200,0
14201,0
14202,1
14203,0
14204,2
14205,0
14206,3
14207,1
14208,0
14209,0
14210,0
14211,0
14212,1
14213,1
14214,0
14215,0
14216,0
14217,0
14218,0
14219,1
14220,0
14221,0
14222,0
14223,1
14224,2
14225,0
14226,1
14227,0
14228,1
14229,3
14230,0
14231,1
14232,0
14233,1
14234,0
14235,0
14236,0
14237,0
14238,2
14239,0
14240,1
14241,0
14242,0
14243,1
14244,1
14245,0
14246,6
14247,0
14248,2
14249,0
14250,1
14251,0
14252,0
14253,0
14254,1
14255,3
14256,0
14257,1
14258,0
14259,0
14260,1
14261,1
14262,0
14263,0
14264,2
14265,2
14266,1
14267,1
14268,1
14269,1
14270,0
14271,0
14272,0
14273,0
14274,0
14275,2
14276,0
14277,0
14278,1
14279,1
14280,0
14281,4
14282,1
14283,1
14284,3
14285,0
14286,0
14287,3
14288,1
14289,1
14290,0
14291,0
14292,0
14293,0
14294,1
14295,0
14296,0
14297,0
14298,2
14299,0
14300,0
14301,1
14302,2
14303,1
14304,0
14305,0
14306,0
14307,0
14308,1
14309,1
14310,0
14311,1
14312,1
14313,1
14314,0
14315,0
14316,0
14317,0
14318,1
14319,0
14320,0
14321,2
14322,1
14323,0
14324,1
14325,1
14326,1
14327,1
14328,0
14329,0
14330,1
14331,0
14332,0
14333,0
14334,0
14335,1
14336,0
14337,2
14338,2
14339,1
14340,0
14341,2
14342,1
14343,0
14344,0
14345,0
14346,1
14347,1
14348,0
14349,2
14350,0
14351,1
14352,0
14353,0
14354,0
14355,1
14356,0
14357,1
14358,0
14359,2
14360,1
14361,0
14362,1
14363,2
14364,1
14365,0
14366,1
14367,1
14368,0
14369,0
14370,0
14371,0
14372,1
14373,0
14374,2
14375,1
14376,1
14377,2
14378,0
14379,0
14380,1
14381,2
14382,1
14383,0
14384,3
14385,0
14386,1
14387,0
14388,0
14389,0
14390,1
14391,1
14392,3
14393,0
14394,0
14395,1
14396,0
14397,1
14398,1
14399,1
14400,1
14401,2
14402,0
14403,1
14404,1
14405,1
14406,3
14407,1
14408,0
14409,0
14410,0
14411,0
14412,1
14413,2
14414,0
14415,0
14416,2
14417,0
14418,1
14419,2
14420,2
14421,0
14422,0
14423,0
14424,2
14425,3
14426,2
14427,0
14428,2
14429,4
14430,0
14431,0
14432,1
14433,0
14434,0
14435,1
14436,1
14437,0
14438,1
14439,1
14440,0
14441,0
14442,1
14443,1
14444,0
14445,0
14446,1
14447,0
14448,1
14449,3
14450,1
14451,0
14452,0
14453,1
14454,1
14455,0
14456,0
14457,1
14458,2
14459,1
14460,1
14461,0
14462,0
14463,1
14464,1
14465,0
14466,1
14467,1
14468,0
14469,1
14470,0
14471,0
14472,2
14473,1
14474,0
14475,0
14476,0
14477,1
14478,0
14479,1
14480,0
14481,0
14482,1
14483,1
14484,1
14485,0
14486,1
14487,1
14488,2
14489,0
14490,1
14491,0
14492,1
14493,2
14494,0
14495,0
14496,0
14497,0
14498,1
14499,0
14500,0
14501,2
14502,1
14503,0
14504,1
14505,0
14506,0
14507,0
14508,0
14509,1
14510,1
14511,0
14512,1
14513,1
14514,2
14515,0
14516,0
14517,0
14518,2
14519,0
14520,1
14521,1
14522,0
14523,1
14524,0
14525,0
14526,2
14527,1
14528,0
14529,1
14530,0
14531,0
14532,0
14533,0
14534,1
14535,2
14536,0
14537,0
14538,1
14539,2
14540,0
14541,0
14542,1
14543,0
14544,0
14545,0
14546,0
14547,0
14548,0
14549,0
14550,1
14551,0
14552,0
14553,2
14554,0
14555,0
14556,0
14557,0
14558,4
14559,0
14560,0
14561,0
14562,1
14563,1
14564,0
14565,0
14566,0
14567,0
14568,1
14569,3
14570,0
14571,1
14572,0
14573,1
14574,0
14575,1
14576,0
14577,1
14578,0
14579,0
14580,2
14581,1
14582,0
14583,3
14584,0
14585,0
14586,0
14587,0
14588,1
14589,2
14590,1
14591,0
14592,2
14593,0
14594,0
14595,0
14596,0
14597,2
14598,1
14599,0
14600,0
14601,0
14602,1
14603,0
14604,0
14605,0
14606,2
14607,1
14608,0
14609,1
14610,0
14611,0
14612,1
14613,1
14614,0
14615,1
14616,0
14617,0
14618,0
14619,1
14620,2
14621,2
14622,0
14623,2
14624,1
14625,0
14626,0
14627,1
14628,2
14629,1
14630,0
14631,0
14632,5
14633,0
14634,0
14635,0
14636,0
14637,2
14638,1
14639,0
14640,0
14641,1
14642,0
14643,0
14644,0
14645,2
14646,2
14647,0
14648,1
14649,1
14650,1
14651,0
14652,1
14653,1
14654,1
14655,0
14656,0
14657,1
14658,0
14659,0
14660,1
14661,0
14662,0
14663,1
14664,1
14665,0
14666,2
14667,0
14668,0
14669,1
14670,1
14671,0
14672,1
14673,1
14674,2
14675,2
14676,0
14677,1
14678,2
14679,0
14680,2
14681,0
14682,0
14683,0
14684,0
14685,1
14686,1
14687,0
14688,1
14689,0
14690,1
14691,0
14692,0
14693,0
14694,0
14695,1
14696,1
14697,0
14698,0
14699,0
14700,1
14701,1
14702,0
14703,1
14704,1
14705,1
14706,1
14707,3
14708,0
14709,0
14710,0
14711,0
14712,0
14713,0
14714,0
14715,0
14716,0
14717,0
14718,0
14719,1
14720,0
14721,1
14722,2
14723,2
14724,0
14725,0
14726,0
14727,0
14728,0
14729,0
14730,0
14731,1
14732,0
14733,0
14734,0
14735,0
14736,0
14737,1
14738,8
14739,1
14740,0
14741,0
14742,1
14743,1
14744,1
14745,1
14746,0
14747,0
14748,0
14749,2
14750,0
14751,1
14752,0
14753,1
14754,1
14755,0
14756,1
14757,1
14758,1
14759,2
14760,1
14761,1
14762,1
14763,0
14764,1
14765,0
14766,0
14767,0
14768,0
14769,0
14770,0
14771,1
14772,2
14773,0
14774,2
14775,0
14776,2
14777,1
14778,2
14779,1
14780,1
14781,2
14782,0
14783,0
14784,1
14785,0
14786,0
14787,1
14788,0
14789,3
14790,1
14791,0
14792,1
14793,0
14794,0
14795,3
14796,3
14797,0
14798,3
14799,2
14800,0
14801,0
14802,1
14803,0
14804,0
14805,2
14806,2
14807,2
14808,0
14809,1
14810,1
14811,1
14812,0
14813,1
14814,0
14815,0
14816,0
14817,1
14818,0
14819,0
14820,1
14821,4
14822,1
14823,0
14824,0
14825,1
14826,2
14827,1
14828,1
14829,0
14830,1
14831,0
14832,1
14833,2
14834,2
14835,1
14836,0
14837,0
14838,0
14839,0
14840,1
14841,1
14842,0
14843,0
14844,0
14845,0
14846,0
14847,0
14848,0
14849,0
14850,0
14851,0
14852,1
14853,1
14854,0
14855,0
14856,1
14857,1
14858,0
14859,3
14860,0
14861,0
14862,0
14863,0
14864,1
14865,2
14866,1
14867,0
14868,0
14869,0
14870,2
14871,0
14872,0
14873,1
14874,3
14875,1
14876,1
14877,1
14878,2
14879,1
14880,2
14881,0
14882,1
14883,1
14884,1
14885,1
14886,1
14887,2
14888,1
14889,1
14890,1
14891,1
14892,3
14893,2
14894,2
14895,0
14896,2
14897,1
14898,1
14899,2
14900,2
14901,0
14902,1
14903,0
14904,1
14905,0
14906,0
14907,0
14908,1
14909,0
14910,3
14911,1
14912,1
14913,1
14914,1
14915,0
14916,1
14917,0
14918,1
14919,0
14920,1
14921,1
14922,2
14923,1
14924,0
14925,0
14926,0
14927,0
14928,2
14929,2
14930,1
14931,0
14932,2
14933,1
14934,0
14935,1
14936,0
14937,0
14938,0
14939,0
14940,0
14941,0
14942,1
14943,1
14944,0
14945,0
14946,1
14947,0
14948,0
14949,0
14950,1
14951,0
14952,0
14953,0
14954,0
14955,1
14956,0
14957,1
14958,0
14959,1
14960,2
14961,0
14962,1
14963,1
14964,1
14965,3
14966,1
14967,0
14968,1
14969,1
14970,0
14971,1
14972,0
14973,1
14974,1
14975,2
14976,0
14977,1
14978,0
14979,0
14980,0
14981,0
14982,1
14983,0
14984,0
14985,1
14986,1
14987,0
14988,1
14989,0
14990,1
14991,1
14992,1
14993,0
14994,0
14995,2
14996,1
14997,0
14998,0
14999,0
15000,0
15001,0
15002,0
15003,0
15004,0
15005,0
15006,1
15007,1
15008,2
15009,0
15010,2
15011,0
15012,0
15013,1
15014,0
15015,3
15016,1
15017,0
15018,1
15019,0
15020,2
15021,1
15022,0
15023,0
15024,1
15025,1
15026,1
15027,1
15028,1
15029,0
15030,2
15031,2
15032,0
15033,2
15034,1
15035,0
15036,0
15037,0
15038,0
15039,2
15040,2
15041,2
15042,0
15043,0
15044,0
15045,2
15046,0
15047,0
15048,2
15049,1
15050,1
15051,1
15052,0
15053,1
15054,1
15055,1
15056,0
15057,0
15058,0
15059,0
15060,0
15061,1
15062,0
15063,0
15064,1
15065,1
15066,0
15067,1
15068,1
15069,0
15070,1
15071,1
15072,0
15073,0
15074,0
15075,1
15076,0
15077,1
15078,0
15079,0
15080,2
15081,3
15082,1
15083,1
15084,1
15085,0
15086,0
15087,1
15088,1
15089,0
15090,0
15091,1
15092,2
15093,1
15094,1
15095,0
15096,1
15097,0
15098,0
15099,1
15100,0
15101,0
15102,0
15103,0
15104,0
15105,1
15106,0
15107,1
15108,1
15109,0
15110,3
15111,3
15112,1
15113,2
15114,1
15115,0
15116,2
15117,0
15118,1
15119,1
15120,0
15121,0
15122,0
15123,0
15124,1
15125,0
15126,1
15127,2
15128,0
15129,2
15130,0
15131,2
15132,0
15133,0
15134,1
15135,0
15136,0
15137,1
15138,2
15139,0
15140,1
15141,1
15142,0
15143,0
15144,0
15145,2
15146,1
15147,0
15148,0
15149,0
15150,0
15151,2
15152,0
15153,1
15154,1
15155,0
15156,2
15157,0
15158,1
15159,0
15160,0
15161,0
15162,0
15163,0
15164,1
15165,0
15166,0
15167,0
15168,1
15169,0
15170,1
15171,0
15172,1
15173,1
15174,0
15175,1
15176,2
15177,0
15178,2
15179,0
15180,0
15181,0
15182,1
15183,0
15184,1
15185,3
15186,1
15187,0
15188,0
15189,5
15190,0
15191,1
15192,0
15193,2
15194,0
15195,0
15196,1
15197,0
15198,1
15199,1
15200,2
15201,2
15202,0
15203,1
15204,1
15205,0
15206,1
15207,1
15208,1
15209,3
15210,1
15211,0
15212,1
15213,0
15214,2
15215,0
15216,1
15217,0
15218,0
15219,0
15220,0
15221,2
15222,2
15223,0
15224,0
15225,0
15226,0
15227,1
15228,0
15229,0
15230,2
15231,1
15232,0
15233,3
15234,1
15235,0
15236,0
15237,1
15238,1
15239,0
15240,1
15241,0
15242,0
15243,0
15244,2
15245,0
15246,1
15247,1
15248,0
15249,2
15250,0
15251,0
15252,1
15253,0
15254,0
15255,0
15256,0
15257,0
15258,1
15259,0
15260,1
15261,1
15262,1
15263,0
15264,1
15265,1
15266,0
15267,0
15268,1
15269,1
15270,1
15271,2
15272,0
15273,1
15274,1
15275,1
15276,1
15277,1
15278,0
15279,0
15280,0
15281,2
15282,1
15283,0
15284,1
15285,0
15286,1
15287,0
15288,1
15289,0
15290,0
15291,1
15292,0
15293,0
15294,1
15295,1
15296,0
15297,1
15298,0
15299,0
15300,1
15301,0
15302,2
15303,0
15304,0
15305,0
15306,1
15307,0
15308,1
15309,0
15310,1
15311,0
15312,0
15313,0
15314,0
15315,1
15316,0
15317,0
15318,0
15319,0
15320,0
15321,3
15322,0
15323,1
15324,1
15325,0
15326,0
15327,4
15328,0
15329,1
15330,1
15331,0
15332,1
15333,0
15334,1
15335,0
15336,0
15337,1
15338,0
15339,1
15340,0
15341,0
15342,0
15343,1
15344,2
15345,0
15346,0
15347,1
15348,1
15349,0
15350,0
15351,0
15352,0
15353,1
15354,0
15355,2
15356,1
15357,0
15358,0
15359,0
15360,1
15361,0
15362,0
15363,1
15364,0
15365,0
15366,1
15367,0
15368,0
15369,0
15370,0
15371,0
15372,1
15373,0
15374,2
15375,1
15376,1
15377,1
15378,0
15379,1
15380,0
15381,1
15382,2
15383,1
15384,0
15385,0
15386,0
15387,0
15388,2
15389,2
15390,5
15391,0
15392,1
15393,1
15394,0
15395,0
15396,1
15397,1
15398,1
15399,5
15400,0
15401,0
15402,2
15403,2
15404,1
15405,3
15406,0
15407,0
15408,2
15409,1
15410,0
15411,0
15412,0
15413,0
15414,1
15415,0
15416,1
15417,0
15418,2
15419,0
15420,0
15421,0
15422,2
15423,0
15424,2
15425,1
15426,0
15427,0
15428,0
15429,0
15430,0
15431,1
15432,3
15433,0
15434,0
15435,0
15436,0
15437,1
15438,2
15439,0
15440,1
15441,0
15442,0
15443,0
15444,0
15445,1
15446,0
15447,3
15448,2
15449,0
15450,0
15451,0
15452,0
15453,1
15454,2
15455,1
15456,0
15457,0
15458,1
15459,0
15460,0
15461,3
15462,0
15463,0
15464,0
15465,2
15466,0
15467,0
15468,1
15469,0
15470,0
15471,1
15472,0
15473,0
15474,1
15475,0
15476,0
15477,0
15478,0
15479,2
15480,0
15481,0
15482,1
15483,1
15484,2
15485,0
15486,0
15487,1
15488,1
15489,1
15490,2
15491,1
15492,0
15493,1
15494,2
15495,0
15496,1
15497,0
15498,0
15499,0
15500,0
15501,2
15502,0
15503,1
15504,0
15505,1
15506,0
15507,0
15508,1
15509,1
15510,1
15511,0
15512,1
15513,1
15514,0
15515,0
15516,1
15517,0
15518,1
15519,0
15520,0
15521,0
15522,0
15523,1
15524,2
15525,1
15526,2
15527,1
15528,1
15529,0
15530,0
15531,1
15532,0
15533,1
15534,1
15535,1
15536,0
15537,0
15538,1
15539,0
15540,0
15541,0
15542,1
15543,1
15544,1
15545,0
15546,0
15547,0
15548,1
15549,0
15550,0
15551,0
15552,0
15553,0
15554,1
15555,1
15556,0
15557,2
15558,0
15559,1
15560,1
15561,0
15562,1
15563,2
15564,0
15565,1
15566,0
15567,1
15568,1
15569,2
15570,0
15571,1
15572,1
15573,2
15574,2
15575,0
15576,0
15577,0
15578,1
15579,1
15580,0
15581,3
15582,1
15583,1
15584,1
15585,2
15586,0
15587,0
15588,1
15589,0
15590,2
15591,0
15592,0
15593,3
15594,1
15595,0
15596,1
15597,0
15598,1
15599,0
15600,1
15601,2
15602,0
15603,0
15604,1
15605,0
15606,0
15607,0
15608,1
15609,0
15610,1
15611,2
15612,0
15613,0
15614,0
15615,0
15616,0
15617,1
15618,1
15619,1
15620,0
15621,0
15622,1
15623,3
15624,1
15625,1
15626,1
15627,0
15628,2
15629,0
15630,0
15631,0
15632,0
15633,0
15634,1
15635,1
15636,1
15637,1
15638,2
15639,0
15640,2
15641,0
15642,1
15643,2
15644,0
15645,0
15646,0
15647,0
15648,0
15649,1
15650,0
15651,1
15652,1
15653,2
15654,0
15655,0
15656,2
15657,1
15658,0
15659,2
15660,1
15661,1
15662,2
15663,1
15664,1
15665,1
15666,1
15667,0
15668,1
15669,1
15670,0
15671,2
15672,0
15673,0
15674,1
15675,0
15676,1
15677,0
15678,0
15679,2
15680,4
15681,1
15682,0
15683,0
15684,2
15685,1
15686,1
15687,1
15688,0
15689,0
15690,0
15691,1
15692,1
15693,1
15694,0
15695,1
15696,0
15697,0
15698,0
15699,1
15700,1
15701,0
15702,0
15703,1
15704,2
15705,1
15706,1
15707,1
15708,0
15709,0
15710,2
15711,1
15712,1
15713,2
15714,0
15715,0
15716,0
15717,2
15718,1
15719,0
15720,2
15721,2
15722,0
15723,1
15724,0
15725,0
15726,0
15727,2
15728,1
15729,1
15730,1
15731,3
15732,1
15733,0
15734,0
15735,1
15736,1
15737,0
15738,0
15739,2
15740,2
15741,0
15742,1
15743,0
15744,0
15745,0
15746,2
15747,0
15748,0
15749,0
15750,1
15751,2
15752,1
15753,0
15754,0
15755,2
15756,0
15757,0
15758,0
15759,0
15760,1
15761,4
15762,0
15763,1
15764,1
15765,1
15766,0
15767,1
15768,0
15769,0
15770,1
15771,0
15772,1
15773,1
15774,0
15775,2
15776,1
15777,0
15778,1
15779,1
15780,1
15781,0
15782,1
15783,1
15784,1
15785,1
15786,0
15787,2
15788,0
15789,0
15790,1
15791,0
15792,3
15793,0
15794,3
15795,0
15796,0
15797,1
15798,0
15799,0
15800,1
15801,4
15802,1
15803,2
15804,0
15805,1
15806,0
15807,0
15808,1
15809,0
15810,0
15811,2
15812,1
15813,0
15814,0
15815,1
15816,2
15817,1
15818,0
15819,0
15820,1
15821,3
15822,1
15823,0
15824,0
15825,2
15826,0
15827,0
15828,2
15829,0
15830,1
15831,2
15832,2
15833,0
15834,0
15835,1
15836,1
15837,0
15838,0
15839,0
15840,1
15841,0
15842,1
15843,2
15844,0
15845,0
15846,0
15847,0
15848,1
15849,0
15850,0
15851,1
15852,0
15853,2
15854,0
15855,0
15856,0
15857,3
15858,1
15859,0
15860,0
15861,1
15862,0
15863,0
15864,0
15865,0
15866,1
15867,0
15868,0
15869,1
15870,0
15871,0
15872,0
15873,0
15874,0
15875,1
15876,0
15877,1
15878,2
15879,1
15880,0
15881,1
15882,0
15883,1
15884,1
15885,1
15886,0
15887,2
15888,1
15889,0
15890,0
15891,0
15892,2
15893,1
15894,1
15895,1
15896,1
15897,2
15898,0
15899,0
15900,0
15901,0
15902,1
15903,1
15904,1
15905,0
15906,0
15907,0
15908,2
15909,1
15910,2
15911,2
15912,0
15913,1
15914,1
15915,2
15916,1
15917,1
15918,2
15919,2
15920,0
15921,1
15922,1
15923,0
15924,0
15925,0
15926,0
15927,1
15928,0
15929,1
15930,0
15931,1
15932,2
15933,0
15934,0
15935,1
15936,0
15937,0
15938,1
15939,1
15940,0
15941,2
15942,0
15943,0
15944,0
15945,0
15946,2
15947,0
15948,0
15949,1
15950,0
15951,0
15952,1
15953,1
15954,0
15955,2
15956,1
15957,0
15958,1
15959,1
15960,0
15961,0
15962,0
15963,0
15964,0
15965,0
15966,0
15967,1
15968,0
15969,0
15970,0
15971,3
15972,1
15973,0
15974,1
15975,0
15976,1
15977,0
15978,0
15979,1
15980,0
15981,0
15982,1
15983,1
15984,1
15985,0
15986,1
15987,0
15988,0
15989,0
15990,1
15991,0
15992,2
15993,1
15994,0
15995,0
15996,0
15997,0
15998,2
15999,2
16000,2
16001,1
16002,2
16003,1
16004,2
16005,1
16006,1
16007,1
16008,0
16009,2
16010,1
16011,2
16012,2
16013,0
16014,0
16015,1
16016,2
16017,0
16018,0
16019,1
16020,1
16021,1
16022,1
16023,0
16024,1
16025,0
16026,0
16027,1
16028,2
16029,2
16030,1
16031,2
16032,0
16033,0
16034,0
16035,1
16036,0
16037,2
16038,2
16039,0
16040,0
16041,0
16042,0
16043,1
16044,1
16045,0
16046,1
16047,0
16048,0
16049,1
16050,0
16051,1
16052,0
16053,0
16054,1
16055,0
16056,1
16057,1
16058,0
16059,0
16060,4
16061,0
16062,1
16063,1
16064,3
16065,1
16066,1
16067,0
16068,1
16069,1
16070,0
16071,1
16072,0
16073,1
16074,1
16075,1
16076,0
16077,0
16078,2
16079,1
16080,1
16081,1
16082,1
16083,0
16084,1
16085,2
16086,0
16087,2
16088,1
16089,0
16090,2
16091,1
16092,0
16093,0
16094,2
16095,0
16096,1
16097,0
16098,0
16099,0
16100,1
16101,1
16102,1
16103,2
16104,2
16105,1
16106,1
16107,2
16108,0
16109,1
16110,1
16111,0
16112,0
16113,1
16114,0
16115,0
16116,1
16117,0
16118,0
16119,1
16120,0
16121,1
16122,0
16123,2
16124,1
16125,0
16126,2
16127,1
16128,1
16129,0
16130,0
16131,0
16132,0
16133,1
16134,0
16135,0
16136,0
16137,0
16138,1
16139,0
16140,0
16141,1
16142,0
16143,2
16144,0
16145,0
16146,2
16147,2
16148,0
16149,1
16150,1
16151,0
16152,1
16153,0
16154,1
16155,1
16156,0
16157,0
16158,2
16159,0
16160,0
16161,1
16162,1
16163,0
16164,1
16165,1
16166,0
16167,1
16168,1
16169,2
16170,0
16171,1
16172,1
16173,0
16174,0
16175,0
16176,0
16177,1
16178,0
16179,0
16180,0
16181,0
16182,1
16183,1
16184,2
16185,0
16186,0
16187,1
16188,1
16189,0
16190,1
16191,0
16192,0
16193,0
16194,3
16195,1
16196,0
16197,0
16198,0
16199,1
16200,0
16201,0
16202,1
16203,1
16204,1
16205,2
16206,0
16207,0
16208,1
16209,0
16210,2
16211,2
16212,0
16213,0
16214,0
16215,0
16216,0
16217,0
16218,0
16219,0
16220,0
16221,0
16222,0
16223,0
16224,1
16225,0
16226,0
16227,1
16228,1
16229,1
16230,0
16231,0
16232,1
16233,0
16234,4
16235,0
16236,0
16237,2
16238,1
16239,1
16240,0
16241,0
16242,1
16243,1
16244,0
16245,0
16246,1
16247,1
16248,0
16249,2
16250,0
16251,0
16252,3
16253,0
16254,0
16255,0
16256,0
16257,1
16258,1
16259,0
16260,2
16261,0
16262,1
16263,2
16264,0
16265,1
16266,0
16267,0
16268,1
16269,0
16270,2
16271,1
16272,0
16273,1
16274,0
16275,0
16276,1
16277,1
16278,1
16279,0
16280,0
16281,0
16282,0
16283,0
16284,2
16285,0
16286,0
16287,0
16288,1
16289,0
16290,1
16291,0
16292,3
16293,3
16294,2
16295,2
16296,4
16297,0
16298,2
16299,2
16300,3
16301,2
16302,0
16303,2
16304,1
16305,4
16306,0
16307,1
16308,3
16309,1
16310,0
16311,3
16312,1
16313,1
16314,2
16315,1
16316,1
16317,2
16318,1
16319,4
16320,1
16321,1
16322,1
16323,1
16324,1
16325,0
16326,3
16327,2
16328,2
16329,0
16330,1
16331,1
16332,3
16333,1
16334,2
16335,4
16336,1
16337,0
16338,1
16339,0
16340,3
16341,0
16342,3
16343,1
16344,2
16345,3
16346,4
16347,0
16348,2
16349,1
16350,2
16351,3
16352,0
16353,3
16354,1
16355,0
16356,1
16357,2
16358,1
16359,0
16360,1
16361,0
16362,0
16363,2
16364,2
16365,0
16366,0
16367,0
16368,3
16369,1
16370,1
16371,2
16372,3
16373,0
16374,1
16375,3
16376,0
16377,3
16378,1
16379,2
16380,0
16381,0
16382,1
16383,3
16384,2
16385,0
16386,4
16387,3
16388,1
16389,2
16390,1
16391,0
16392,3
16393,0
16394,2
16395,1
16396,5
16397,3
16398,2
16399,1
16400,0
16401,1
16402,1
16403,2
16404,1
16405,2
16406,3
16407,2
16408,1
16409,0
16410,2
16411,1
16412,0
16413,0
16414,1
16415,1
16416,1
16417,1
16418,1
16419,4
16420,6
16421,1
16422,0
16423,2
16424,3
16425,0
16426,1
16427,0
16428,1
16429,0
16430,0
16431,3
16432,1
16433,1
16434,2
16435,1
16436,4
16437,1
16438,1
16439,0
16440,1
16441,3
16442,1
16443,3
16444,0
16445,0
16446,2
16447,2
16448,1
16449,2
16450,1
16451,6
16452,4
16453,2
16454,1
16455,2
16456,2
16457,3
16458,5
16459,3
16460,2
16461,0
16462,3
16463,1
16464,0
16465,3
16466,1
16467,1
16468,2
16469,1
16470,1
16471,0
16472,2
16473,1
16474,0
16475,1
16476,2
16477,2
16478,2
16479,2
16480,1
16481,1
16482,1
16483,2
16484,1
16485,1
16486,2
16487,1
16488,0
16489,0
16490,0
16491,1
16492,2
16493,0
16494,1
16495,2
16496,1
16497,0
16498,2
16499,3
16500,0
16501,1
16502,1
16503,0
16504,0
16505,2
16506,2
16507,2
16508,0
16509,1
16510,0
16511,2
16512,3
16513,2
16514,0
16515,0
16516,0
16517,2
16518,2
16519,2
16520,2
16521,1
16522,1
16523,1
16524,2
16525,1
16526,1
16527,2
16528,1
16529,0
16530,3
16531,2
16532,4
16533,4
16534,2
16535,1
16536,1
16537,1
16538,1
16539,0
16540,1
16541,0
16542,0
16543,5
16544,0
16545,1
16546,0
16547,3
16548,2
16549,1
16550,5
16551,1
16552,2
16553,0
16554,0
16555,1
16556,2
16557,2
16558,2
16559,1
16560,2
16561,0
16562,5
16563,3
16564,0
16565,3
16566,3
16567,1
16568,1
16569,1
16570,0
16571,0
16572,1
16573,2
16574,2
16575,2
16576,0
16577,1
16578,1
16579,2
16580,1
16581,0
16582,1
16583,1
16584,2
16585,3
16586,0
16587,0
16588,0
16589,0
16590,2
16591,0
16592,0
16593,0
16594,1
16595,2
16596,0
16597,2
16598,0
16599,3
16600,2
16601,1
16602,1
16603,2
16604,0
16605,2
16606,1
16607,0
16608,1
16609,1
16610,2
16611,1
16612,3
16613,0
16614,1
16615,1
16616,2
16617,1
16618,1
16619,3
16620,0
16621,1
16622,1
16623,2
16624,1
16625,3
16626,0
16627,3
16628,2
16629,2
16630,0
16631,2
16632,0
16633,2
16634,0
16635,1
16636,3
16637,3
16638,0
16639,1
16640,0
16641,4
16642,1
16643,0
16644,1
16645,3
16646,0
16647,1
16648,1
16649,1
16650,1
16651,2
16652,0
16653,0
16654,0
16655,0
16656,3
16657,0
16658,2
16659,0
16660,3
16661,2
16662,1
16663,1
16664,2
16665,2
16666,1
16667,1
16668,2
16669,2
16670,2
16671,2
16672,1
16673,1
16674,0
16675,5
16676,0
16677,1
16678,3
16679,2
16680,1
16681,2
16682,1
16683,1
16684,1
16685,1
16686,2
16687,0
16688,2
16689,1
16690,3
16691,1
16692,1
16693,2
16694,3
16695,3
16696,1
16697,1
16698,0
16699,1
16700,1
16701,0
16702,3
16703,0
16704,0
16705,1
16706,1
16707,2
16708,1
16709,0
16710,0
16711,0
16712,2
16713,2
16714,2
16715,0
16716,3
16717,2
16718,1
16719,1
16720,3
16721,0
16722,1
16723,1
16724,3
16725,0
16726,0
16727,1
16728,0
16729,1
16730,1
16731,3
16732,1
16733,2
16734,3
16735,3
16736,0
16737,2
16738,3
16739,4
16740,2
16741,1
16742,1
16743,2
16744,5
16745,0
16746,1
16747,0
16748,1
16749,0
16750,1
16751,3
16752,4
16753,2
16754,0
16755,1
16756,0
16757,1
16758,0
16759,2
16760,3
16761,4
16762,2
16763,1
16764,3
16765,1
16766,1
16767,1
16768,0
16769,0
16770,1
16771,1
16772,1
16773,0
16774,2
16775,2
16776,2
16777,3
16778,3
16779,2
16780,2
16781,0
16782,2
16783,2
16784,3
16785,1
16786,1
16787,0
16788,1
16789,0
16790,0
16791,0
16792,2
16793,0
16794,3
16795,1
16796,2
16797,2
16798,7
16799,1
16800,1
16801,1
16802,1
16803,2
16804,0
16805,1
16806,2
16807,0
16808,3
16809,0
16810,2
16811,1
16812,1
16813,1
16814,4
16815,2
16816,2
16817,2
16818,1
16819,0
16820,3
16821,1
16822,4
16823,1
16824,1
16825,2
16826,0
16827,1
16828,2
16829,2
16830,0
16831,0
16832,3
16833,3
16834,1
16835,1
16836,1
16837,0
16838,1
16839,0
16840,0
16841,1
16842,3
16843,2
16844,1
16845,2
16846,0
16847,1
16848,4
16849,0
16850,1
16851,2
16852,2
16853,1
16854,2
16855,1
16856,1
16857,2
16858,2
16859,1
16860,0
16861,0
16862,3
16863,3
16864,1
16865,1
16866,1
16867,2
16868,0
16869,0
16870,3
16871,3
16872,2
16873,1
16874,1
16875,2
16876,4
16877,1
16878,3
16879,0
16880,0
16881,1
16882,2
16883,1
16884,1
16885,1
16886,0
16887,1
16888,2
16889,2
16890,2
16891,2
16892,0
16893,3
16894,2
16895,3
16896,0
16897,0
16898,0
16899,1
16900,1
16901,1
16902,1
16903,1
16904,0
16905,2
16906,2
16907,1
16908,3
16909,1
16910,1
16911,1
16912,0
16913,2
16914,2
16915,1
16916,4
16917,0
16918,2
16919,4
16920,1
16921,2
16922,1
16923,3
16924,1
16925,3
16926,1
16927,2
16928,2
16929,1
16930,0
16931,2
16932,0
16933,0
16934,0
16935,0
16936,0
16937,2
16938,2
16939,0
16940,2
16941,1
16942,0
16943,2
16944,0
16945,2
16946,3
16947,2
16948,2
16949,1
16950,0
16951,0
16952,0
16953,1
16954,1
16955,3
16956,1
16957,1
16958,0
16959,3
16960,3
16961,1
16962,0
16963,2
16964,2
16965,0
16966,1
16967,2
16968,0
16969,1
16970,0
16971,0
16972,1
16973,3
16974,2
16975,1
16976,2
16977,3
16978,1
16979,0
16980,1
16981,2
16982,1
16983,0
16984,1
16985,0
16986,1
16987,1
16988,4
16989,1
16990,0
16991,2
16992,0
